,Module,Smiles,BGC_Compound
1562,selC_Mod.6,CC[C@H](O)[C@H](C)[C@H](O)[C@@H](C)C=[C]C=[C]C=[C]C=[C]C(=O)[S],Selvamicin
1563,selI_Mod.7,CC[C@H](O)[C@H](C)[C@H](O)[C@@H](C)C=[C]C=[C]C=[C]C=[C]C=[C]C(=O)[S],Selvamicin
1564,selI_Mod.8,CC[C@H](O)[C@H](C)[C@H](O)[C@@H](C)C=[C]C=[C]C=[C]C=[C]C=[C][C@H](O)CC(=O)[S],Selvamicin
1565,selI_Mod.9,CC[C@H](O)[C@H](C)[C@H](O)[C@@H](C)C=[C]C=[C]C=[C]C=[C]C=[C][C@H](O)C[C@H](O)[C@H](C)C(=O)[S],Selvamicin
1566,selI_Mod.10,CC[C@H](O)[C@H](C)[C@H](O)[C@@H](C)C=[C]C=[C]C=[C]C=[C]C=[C][C@H](O)C[C@H](O)[C@H](C)C(O)CC(=O)[S],Selvamicin
1567,selI_Mod.11,CC[C@H](O)[C@H](C)[C@H](O)[C@@H](C)C=[C]C=[C]C=[C]C=[C]C=[C][C@H](O)C[C@H](O)[C@H](C)C(O)CC(=O)CC(=O)[S],Selvamicin
1568,selI_Mod.12,CC[C@H](O)[C@H](C)[C@H](O)[C@@H](C)C=[C]C=[C]C=[C]C=[C]C=[C][C@H](O)C[C@H](O)[C@H](C)C(O)CC(=O)C[C@@H](O)CC(=O)[S],Selvamicin
1569,selJ_Mod.13,CC[C@H](O)[C@H](C)[C@H](O)[C@@H](C)C=[C]C=[C]C=[C]C=[C]C=[C][C@H](O)C[C@H](O)[C@H](C)C(O)CC(=O)C[C@@H](O)C[C@@H](O)CC(=O)[S],Selvamicin
1570,selK_Mod.14,CC[C@H](O)[C@H](C)[C@H](O)[C@@H](C)C=[C]C=[C]C=[C]C=[C]C=[C][C@H](O)C[C@H](O)[C@H](C)C(O)CC(=O)C[C@@H](O)C[C@@H](O)C[CH][CH]C(=O)[S],Selvamicin
1571,Serobactin_Mod.0,CCCCCCCCCCCCCC(=O)[S],Serobactin
1572,Serobactin_Mod.1,CCCCCCCCCCCCCC(=O)N[C@@H](C(=O)[S])C(O)C(=O)O,Serobactin
1573,Serobactin_Mod.2,CCCCCCCCCCCCCC(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)[S])C(O)C(=O)O,Serobactin
1574,Serobactin_Mod.3,CCCCCCCCCCCCCC(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)[S])C(O)C(=O)O)C(O)C(=O)O,Serobactin
1575,Serobactin_Mod.4,CCCCCCCCCCCCCC(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](C(=O)[S])C(C)O)C(O)C(=O)O)C(O)C(=O)O,Serobactin
1576,Serobactin_Mod.5,CCCCCCCCCCCCCC(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)[S])C(C)O)C(O)C(=O)O)C(O)C(=O)O,Serobactin
1577,Serobactin_Mod.6,CCCCCCCCCCCCCC(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNO)C(=O)O)C(C)O)C(O)C(=O)O)C(O)C(=O)O,Serobactin
1578,sesA_Mod.0,CC=C(N)C(=O)[S],Sessilin
1579,sesA_Mod.1,CC=C(N)C(=O)N1CCC[C@H]1C(=O)[S],Sessilin
1580,sesA_Mod.2,CC=C(N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)[S],Sessilin
1581,sesA_Mod.3,CC=C(N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)[S],Sessilin
1582,sesA_Mod.4,CC=C(N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)[S])C(C)C,Sessilin
1583,sesA_Mod.5,CC=C(N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)[S])C(C)C,Sessilin
1584,sesB_Mod.6,CC=C(N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)[S])C(C)C,Sessilin
1585,sesB_Mod.7,CC=C(N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)[S])C(C)C)C(C)C,Sessilin
1586,sesB_Mod.8,CC=C(N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)[S])C(C)C)C(C)C)C(C)C,Sessilin
1587,sesB_Mod.9,CC=C(N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)[S])C(C)C)C(C)C)C(C)C,Sessilin
1588,sesB_Mod.10,CC=C(N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)[S])C(C)C)C(C)C)C(C)C,Sessilin
1589,sesB_Mod.11,CC=C(N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)[S])C(C)C)C(C)C)C(C)C)C(C)C,Sessilin
1590,sesC_Mod.12,CC=C(N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NC(=CC)C(=O)[S])C(C)C)C(C)C)C(C)C)C(C)C,Sessilin
1591,sesC_Mod.13,CC=C(N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NC(=CC)C(=O)N[C@H](C(=O)[S])C(C)O)C(C)C)C(C)C)C(C)C)C(C)C,Sessilin
1592,sesC_Mod.14,CC=C(N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NC(=CC)C(=O)N[C@H](C(=O)N[C@H](C(=O)[S])C(C)CC)C(C)O)C(C)C)C(C)C)C(C)C)C(C)C,Sessilin
1593,sesC_Mod.15,CC=C(N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NC(=CC)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCO)C(=O)[S])C(C)CC)C(C)O)C(C)C)C(C)C)C(C)C)C(C)C,Sessilin
1594,sesC_Mod.16,CC=C(N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NC(=CC)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCO)C(=O)N[C@@H](CCN)C(=O)[S])C(C)CC)C(C)O)C(C)C)C(C)C)C(C)C)C(C)C,Sessilin
1595,sesC_Mod.17,CC=C(N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NC(=CC)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCO)C(=O)N[C@@H](CCN)C(=O)N[C@@H](CCCCN)C(=O)O)C(C)CC)C(C)O)C(C)C)C(C)C)C(C)C)C(C)C,Sessilin
1596,sevA_Mod.0,N[C@H](Cc1ccccc1)C(=O)[S],Sevadicin
1597,sevB_Mod.1,C[C@@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)[S],Sevadicin
1598,sevB_Mod.2,C[C@@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,Sevadicin
1599,simC1A_Mod.0,CC(=O)[S],Simocyclinone
1600,simC1A_Mod.1,CC=[C]C(=O)[S],Simocyclinone
1601,simC1A_Mod.2,CC=[C][C@@H](O)CC(=O)[S],Simocyclinone
1602,simC1B_Mod.3,CC=[C][C@@H](O)C[CH][CH]C(=O)[S],Simocyclinone
1603,simC1C_Mod.4,CC=[C][C@@H](O)C[CH][CH]C(=O)CC(=O)O,Simocyclinone
1604,sky16_Mod.0,CC=Cc1ccccc1C=CC(=O)[S],Skyllamycin
1605,sky29_Mod.1,CC=Cc1ccccc1C=CC(=O)N[C@H](C(=O)[S])C(C)O,Skyllamycin
1606,sky29_Mod.2,CC=Cc1ccccc1C=CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)[S])C(C)O,Skyllamycin
1607,sky29_Mod.3,CC=Cc1ccccc1C=CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)[S])C(C)C(=O)O)C(C)O,Skyllamycin
1608,sky29_Mod.4,CC=Cc1ccccc1C=CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC(=O)[S])C(C)C(=O)O)C(C)O,Skyllamycin
1609,sky30_Mod.5,CC=Cc1ccccc1C=CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)[S])C(C)C(=O)O)C(C)O,Skyllamycin
1610,sky30_Mod.6,CC=Cc1ccccc1C=CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)[S])C(C)C(=O)O)C(C)O,Skyllamycin
1611,sky30_Mod.7,CC=Cc1ccccc1C=CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(OC)cc1)C(=O)[S])C(C)C(=O)O)C(C)O,Skyllamycin
1612,sky30_Mod.8,CC=Cc1ccccc1C=CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(OC)cc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)[S])C(C)C(=O)O)C(C)O,Skyllamycin
1613,sky31_Mod.9,CC=Cc1ccccc1C=CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(OC)cc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)[S])C(C)C(=O)O)C(C)O,Skyllamycin
1614,sky31_Mod.10,CC=Cc1ccccc1C=CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(OC)cc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@H](CC(C)C)C(=O)[S])C(C)C(=O)O)C(C)O,Skyllamycin
1615,sky31_Mod.11,CC=Cc1ccccc1C=CC(=O)N[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](C(C)C(=O)O)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(OC)cc2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)NCC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)OC1C,Skyllamycin
1616,norA_Mod.0,O=C([S])c1ccc([N+](=O)[O-])cc1,Spectinabilin
1617,norA_Mod.1,CC(=Cc1ccc([N+](=O)[O-])cc1)C=C(C)C(=O)[S],Spectinabilin
1618,norA__Mod.2,CC(=CC(C)=Cc1ccc([N+](=O)[O-])cc1)C=C(C)C(=O)[S],Spectinabilin
1619,norA__Mod.3,CC(=CC(C)=Cc1ccc([N+](=O)[O-])cc1)C=C(C)C=C(C)C(=O)[S],Spectinabilin
1620,norB_Mod.4,CC([CH][CH]C(=O)[S])=CC(C)=CC(C)=CC(C)=Cc1ccc([N+](=O)[O-])cc1,Spectinabilin
1621,norC_Mod.5,CC([CH][CH]C(=O)[C@@H](C)C(=O)[S])=CC(C)=CC(C)=CC(C)=Cc1ccc([N+](=O)[O-])cc1,Spectinabilin
1622,norC_Mod.6,CC([CH][CH]C(=O)[C@@H](C)C(=O)[C@@H](C)C(=O)O)=CC(C)=CC(C)=CC(C)=Cc1ccc([N+](=O)[O-])cc1,Spectinabilin
1623,spnA_Mod.0,CCC(=O)[S],Spinosad
1624,spnA_Mod.1,CC[C@H](O)CC(=O)[S],Spinosad
1625,spnB_Mod.2,CC[C@H](O)C[CH][CH]C(=O)[S],Spinosad
1626,spnC_Mod.3,CC[C@H](O)C[CH][CH][C@H](O)[C@@H](C)C(=O)[S],Spinosad
1627,spnC_Mod.4,CC[C@H](O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)CC(=O)[S],Spinosad
1628,spnD_Mod.5,CC[C@H](O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)CC=[C]C(=O)[S],Spinosad
1629,spnD_Mod.6,CC[C@H](O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)CC=[C][C@H](O)CC(=O)[S],Spinosad
1630,spnD_Mod.7,CC[C@H](O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)CC=[C][C@H](O)C[C@H](O)CC(=O)[S],Spinosad
1631,spnE_Mod.8,CC[C@H](O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)CC=[C][C@H](O)C[C@H](O)CC=C(C)C(=O)[S],Spinosad
1632,spnE_Mod.9,CC[C@H](O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)CC=[C][C@H](O)C[C@H](O)CC=C(C)C=[C]C(=O)[S],Spinosad
1633,spnE_Mod.10,CC[C@H]1C[CH][CH][C@H](O)[C@@H](C)[C@H](O)CC=[C][C@H](O)C[C@H](O)CC=C(C)C=[C]C=[C]C(=O)O1,Spinosad
1634,Long-chain-fatty-acid--CoA_Mod.0,O=C([S])[C@H](O)Cc1ccc(O)cc1,Spumigin
1635,Long-chain-fatty-acid--CoA_Mod.1,O=C(N[C@H](CCc1ccc(O)cc1)C(=O)[S])[C@H](O)Cc1ccc(O)cc1,Spumigin
1636,Long-chain-fatty-acid--CoA_Mod.2,C[C@H]1C[C@@H](C(=O)[S])N(C(=O)[C@@H](CCc2ccc(O)cc2)NC(=O)[C@H](O)Cc2ccc(O)cc2)C1,Spumigin
1637,Long-chain-fatty-acid--CoA_Mod.3,C[C@H]1C[C@@H](C(=O)N[C@H](C=O)CCCNC(=N)N)N(C(=O)[C@@H](CCc2ccc(O)cc2)NC(=O)[C@H](O)Cc2ccc(O)cc2)C1,Spumigin
1638,putative_Mod.0,CCC(=O)[S],Stambomycin
1639,putative_Mod.1,CCC=[C]C(=O)[S],Stambomycin
1640,putative_Mod.2,CCC=[C][C@@H](O)CC(=O)[S],Stambomycin
1641,putative_Mod.3,CCC=[C][C@@H](O)CC(O)CC(=O)[S],Stambomycin
1642,putative_Mod.4,CCC=[C][C@@H](O)CC(O)C[CH][CH]C(=O)[S],Stambomycin
1643,putative_Mod.5,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)C(=O)[S],Stambomycin
1644,putative_Mod.6,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)CC(=O)[S],Stambomycin
1645,putative_Mod.7,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)C(=O)[S],Stambomycin
1646,putative_Mod.8,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)[C@H](O)CC(=O)[S],Stambomycin
1647,putative_Mod.9,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)[C@H](O)C[C@@H](O)CC(=O)[S],Stambomycin
1648,putative_Mod.10,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)[C@H](O)C[C@@H](O)C[C@H](O)CC(=O)[S],Stambomycin
1649,Type_Mod.11,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)[C@H](O)C[C@@H](O)C[C@H](O)C[CH][CH]C(=O)[S],Stambomycin
1650,Type_Mod.12,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)[C@H](O)C[C@@H](O)C[C@H](O)C[CH][CH][C@H](O)[C@@H](CCCC(C)CC)C(=O)[S],Stambomycin
1651,Type_Mod.13,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)[C@H](O)C[C@@H](O)C[C@H](O)C[CH][CH][C@H](O)[C@H](C=C(C)C(=O)[S])CCCC(C)CC,Stambomycin
1652,Type_Mod.14,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)[C@H](O)C[C@@H](O)C[C@H](O)C[CH][CH][C@H](O)[C@H](C=C(C)[C@H](O)CC(=O)[S])CCCC(C)CC,Stambomycin
1653,putative_Mod.15,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)[C@H](O)C[C@@H](O)C[C@H](O)C[CH][CH][C@H](O)[C@H](C=C(C)[C@H](O)C[C@H](O)CC(=O)[S])CCCC(C)CC,Stambomycin
1654,putative_Mod.16,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)[C@H](O)C[C@@H](O)C[C@H](O)C[CH][CH][C@H](O)[C@H](C=C(C)[C@H](O)C[C@H](O)C[CH][CH]C(=O)[S])CCCC(C)CC,Stambomycin
1655,Type_Mod.17,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)[C@H](O)C[C@@H](O)C[C@H](O)C[CH][CH][C@H](O)[C@H](C=C(C)[C@H](O)C[C@H](O)C[CH][CH][C@H](O)CC(=O)[S])CCCC(C)CC,Stambomycin
1656,Type_Mod.18,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)[C@H](O)C[C@@H](O)C[C@H](O)C[CH][CH][C@H](O)[C@H](C=C(C)[C@H](O)C[C@H](O)C[CH][CH][C@H](O)C[C@H](O)CC(=O)[S])CCCC(C)CC,Stambomycin
1657,Type_Mod.19,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)[C@H](O)C[C@@H](O)C[C@H](O)C[CH][CH][C@H](O)[C@H](C=C(C)[C@H](O)C[C@H](O)C[CH][CH][C@H](O)C[C@H](O)CC=[C]C(=O)[S])CCCC(C)CC,Stambomycin
1658,Type_Mod.20,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)[C@H](O)C[C@@H](O)C[C@H](O)C[CH][CH][C@H](O)[C@H](C=C(C)[C@H](O)C[C@H](O)C[CH][CH][C@H](O)C[C@H](O)CC=[C]C=[C]C(=O)[S])CCCC(C)CC,Stambomycin
1659,putative_Mod.21,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)[C@H](O)C[C@@H](O)C[C@H](O)C[CH][CH][C@H](O)[C@H](C=C(C)[C@H](O)C[C@H](O)C[CH][CH][C@H](O)C[C@H](O)CC=[C]C=[C]C(O)CC(=O)[S])CCCC(C)CC,Stambomycin
1660,putative_Mod.22,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)[C@H](O)C[C@@H](O)C[C@H](O)C[CH][CH][C@H](O)[C@H](C=C(C)[C@H](O)C[C@H](O)C[CH][CH][C@H](O)C[C@H](O)CC=[C]C=[C]C(O)CC(O)CC(=O)[S])CCCC(C)CC,Stambomycin
1661,putative_Mod.23,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)[C@H](O)C[C@@H](O)C[C@H](O)C[CH][CH][C@H](O)[C@H](C=C(C)[C@H](O)C[C@H](O)C[CH][CH][C@H](O)C[C@H](O)CC=[C]C=[C]C(O)CC(O)C[C@H](O)[C@@H](C)C(=O)[S])CCCC(C)CC,Stambomycin
1662,putative_Mod.24,CCC=[C][C@@H](O)CC(O)C[CH][CH][C@H](O)[C@@H](C)[C@H](O)C[CH][C@H](C)[C@H](O)C[C@@H](O)C[C@H](O)C[CH][CH][C@H](O)[C@H](C=C(C)[C@H](O)C[C@H](O)C[CH][CH][C@H](O)C[C@H](O)CC=[C]C=[C]C(O)CC(O)C[C@H](O)[C@@H](C)C(=O)CC(=O)O)CCCC(C)CC,Stambomycin
1663,stzD_Mod.0,CC(=O)[S],Streptazone
1664,stzD_Mod.1,CC=[C]C(=O)[S],Streptazone
1665,stzD_Mod.2,CC=[C]C=[C]C(=O)[S],Streptazone
1666,stzC_Mod.3,CC=[C]C=[C]C=[C]C(=O)[S],Streptazone
1667,stzC_Mod.4,CC=[C]C=[C]C=[C]C(=O)CC(=O)[S],Streptazone
1668,stzB_Mod.5,CC=[C]C=[C]C=[C]C(=O)CC=[C]C=O,Streptazone
1669,slgA1_Mod.0,CC(=O)[S],Streptolydigin
1670,slgA1_Mod.1,CC(=O)[C@@H](C)C(=O)[S],Streptolydigin
1671,slgA1_Mod.2,CC(=O)[C@@H](C)[C@@H](O)CC(=O)[S],Streptolydigin
1672,slgA1_Mod.3,CC(=O)[C@@H](C)[C@@H](O)CC=C(C)C(=O)[S],Streptolydigin
1673,slgA2_Mod.4,CC(=O)[C@@H](C)[C@@H](O)CC=C(C)[C@H](O)[C@H](C)C(=O)[S],Streptolydigin
1674,slgA2_Mod.5,CC(=O)[C@@H](C)[C@@H](O)CC=C(C)[C@H](O)[C@H](C)C=C(C)C(=O)[S],Streptolydigin
1675,slgA3_Mod.6,CC(=O)[C@@H](C)[C@@H](O)CC=C(C)[C@H](O)[C@H](C)C=C(C)C=[C]C(=O)[S],Streptolydigin
1676,slgA3_Mod.7,CC(=O)[C@@H](C)[C@@H](O)CC=C(C)[C@H](O)[C@H](C)C=C(C)C=[C]C(=O)CC(=O)[S],Streptolydigin
1677,sulI_Mod.0,N[C@H](CCC(=O)[S])C(=O)O,Sulfazecin
1678,sulM_Mod.1,C[C@@H](NC(=O)CC[C@@H](N)C(=O)O)C(=O)[S],Sulfazecin
1679,sulM_Mod.2,C[C@@H](NC(=O)CC[C@@H](N)C(=O)O)C(=O)N[C@@H](CN)C(=O)[S],Sulfazecin
1680,srfAA_Mod.0,N[C@@H](CCC(=O)O)C(=O)[S],Surfactin
1681,srfAA_Mod.1,CC(C)C[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)[S],Surfactin
1682,srfAA_Mod.2,CC(C)C[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@H](CC(C)C)C(=O)[S],Surfactin
1683,srfAB_Mod.3,CC(C)C[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C(=O)[S])C(C)C,Surfactin
1684,srfAB_Mod.4,CC(C)C[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)[S])C(C)C,Surfactin
1685,srfAB_Mod.5,CC(C)C[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](CC(C)C)C(=O)[S])C(C)C,Surfactin
1686,srfAC_Mod.6,CC(C)C[C@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)O,Surfactin
1687,non-ribosomal_Mod.0,CCC(C)[C@H](N)C(=O)[S],Surugamide
1688,non-ribosomal_Mod.1,CCC(C)[C@H](N)C(=O)N[C@H](C)C(=O)[S],Surugamide
1689,non-ribosomal_Mod.2,CCC(C)[C@H](N)C(=O)N[C@H](C)C(=O)N[C@H](C(=O)[S])C(C)CC,Surugamide
1690,non-ribosomal_Mod.3,CCC(C)[C@H](N)C(=O)N[C@H](C)C(=O)N[C@H](C(=O)N[C@@H](C(=O)[S])C(C)CC)C(C)CC,Surugamide
1691,non-ribosomal_Mod.4,CCC(C)[C@H](N)C(=O)N[C@H](C)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](CCCCN)C(=O)[S])C(C)CC)C(C)CC,Surugamide
